IRI,parentId,id,title_cs,title_en,definition_cs,definition_en
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40300/40301,40300,40301,Veterinární věda,Veterinary science,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40400,40000,40400,Zemědělské biotechnologie,Agricultural biotechnology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40400/40401,40400,40401,Zemědělské biotechnologie a biotechnologie potravin,Agricultural biotechnology and food biotechnology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40400/40402,40400,40402,"Technologie genetických modifikací (plodiny a dobytek), klonování dobytka, ukazatele selekce, diagnostika (zlomky DNA a biosenzory pro brzkou/přesnou detekci nemocí), technologie zpracování biomasy, biohospodářství","GM technology (crops and livestock), livestock cloning, marker assisted selection, diagnostics (DNA chips and biosensing devices for the early/accurate detection of diseases) biomass feedstock production technologies, biopharming",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40400/40403,40400,40403,Zemědělské biotechnologie související s etikou,Agricultural biotechnology related ethics,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/40000/40500,40000,40500,Ostatní zemědělské vědy ,Other agricultural sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000,,50000,Společenské vědy,Social sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50100,50000,50100,Psychologie a kognitivní věda,Psychology and cognitive sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50100/50101,50100,50101,Psychologie (zahrnuje vztahy mezi člověkem a strojem),Psychology (including human - machine relations),,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50100/50102,50100,50102,"Speciální psychologie (zahrnuje terapii pro učení, řeč, poslech, zrakové a jiné fyzické a mentální handicapy)","Psychology, special (including therapy for learning, speech, hearing, visual and other physical and mental disabilities)",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50100/50103,50100,50103,Kognitivní vědy,Cognitive sciences,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50200,50000,50200,Ekonomie a podnikání,Economics and business,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50200/50201,50200,50201,Ekonomická teorice,Economic theory,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50200/50202,50200,50202,"Aplikovaná ekonomie, ekonometrie","Applied economics, econometrics",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50200/50203,50200,50203,Pracovní vztahy,Industrial relations,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50200/50204,50200,50204,Podnikání a management,Business and management,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50200/50205,50200,50205,Účetnictví,Accounting,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50200/50206,50200,50206,Finance,Finance,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50300,50000,50300,Vzdělávání,Education,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50300/50301,50300,50301,"Všeobecné vzdělávání (zahrnuje výcvik, pedagogiku, didaktiku, vzdělávací systémy)","Education, general (including training, pedagogy, didactics and education systems)",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50300/50302,50300,50302,"Speciální vzdělávání (pro nadané osoby, pro osoby s poruchami učení)","Education, special (to gifted persons, those with learning disabilities)",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50400,50000,50400,Sociologie,Sociology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50400/50401,50400,50401,Sociologie,Sociology,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50400/50402,50400,50402,Demografie,Demography,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50400/50403,50400,50403,"Sociální témata (studie žen a pohlaví, sociální problémy, studie rodin, sociální práce)","Social topics (women´s and gender studies, social issues, family studies social work)",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50400/50404,50400,50404,"Antropologie, etnologie","Anthropology, ethnology",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50500,50000,50500,Právo,Law,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50500/50501,50500,50501,Právo,Law,,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50500/50502,50500,50502,"Kriminologie, penologie","Criminology, penology",,
https://vocabs.ccmm.cz/registry/codelist/SubjectCategory/50000/50600,50000,50600,Politologie,Political science,,
